line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
60,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Cidre,cidre,6804.0004536,45360,Pintes,pintes,.15000001,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,343,cidre,1,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,251,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bière, cidre et vinaigre",No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,1,litres,.9521000000000001,1,43187.258,.15754649,0,0,0,1,1,1,6804,0,0,-.00045359999
61,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Cables,câble,500,2000,Livres,livres,.25,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,23,câble,6i,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,13,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cordage et filets,No link with beaver,filés,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,979,.5107252,0,0,0,1,1,0,500,0,0,0
62,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Couvertures de laine,couvertures de laine,800,400,Livres,livres,2,1789,Lorient,Subordonné de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,,,Lorient,France,Lorient,France,France,Not Outre-mers,438,couvertures de laine,8,x,Lainage,0,Hors Canada,,0,not a medical product,760,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,195.8,4.0858016,0,0,0,1,1,0,800,0,0,0
63,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Etoffes de soye,étoffe de soie,252,42,Aunes,aunes,6,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,160,étoffe de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2265,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de soie,No link with beaver,tissés,haut de gamme,milieu de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,4991.2798,.050488051,0,0,0,1,1,0,252,0,0,0
64,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Fer de fonte,fer de fonte,960,9600,Livres,livres,.1,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,45,fer de fonte,6j,x,,0,Hors Canada,,0,not a medical product,63,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4699.2002,.20429009,0,0,0,1,1,0,960,0,0,0
65,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Fer en verges,fer en verges,1050.00007,7000,Livres,livres,.15000001,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,49,verges de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,109,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,3426.5,.30643517,0,0,0,1,1,1,1050,0,0,-.000070000002
66,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Fer en ancre,fer en ancres,600.0000199999999,2000,Livres,livres,.30000001,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,15,ancres de fer,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,448,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,979,.61287028,0,0,0,1,1,1,600,0,0,-.000019999999
67,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Fer en clous,fer en clous,293.60000734,734,Livres,livres,.40000001,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,-.40000001,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,22,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,359.293,.81716037,0,0,0,1,1,1,294,0,0,.39999267
69,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Marchandises à la valeur,marchandises à la valeur,1291,,,unité manquante,,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Pas d'unité de mesure ni de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,292,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1291,0,0,
70,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Miel,miel,12302.3994874,51260,Livres,livres,.23999999,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,.40000001,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1309,miel,0a,x,,0,Peut-être Canada,,0,not a medical product,1042,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Miel,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,25091.77,.49029621,0,0,0,1,1,1,12302,0,0,-.39948741
73,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Mouchoirs de gaze,mouchoirs de gaze,180,3,Douzaines,douzaine,60,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,30,mouchoirs de gaze,6f,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,55,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs hors soie,No link with beaver,tissés,haut de gamme,haut de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,36,5,0,0,0,1,1,0,180,0,0,0
74,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Poterie,poterie,8880,,,unité manquante,,1789,Lorient,Subordonné de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Pas d'unité de mesure ni de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,,,Lorient,France,Lorient,France,France,Not Outre-mers,59,poterie,6k,x,"Porcelaine, Fayance, Poterie",1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,67,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,8880,0,0,
75,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Papier à écrire,papier à écrire,360.000012,600,Livres,livres,.60000002,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,126,papier à écrire,6c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,639,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,293.70001,1.2257406,0,0,0,1,1,1,360,0,0,-.000012
77,National toutes directions partenaires manquants,1789,Lorient,Marseille,Marseille,Exports,Poisson salé (sardines pressées),poisson salé sardines pressées,12169,41430,Livres,livres,.2937243543326092,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Marseille,France,Marseille,France,France,Not Outre-mers,3,sardines pressées et salées,0a,,,1,Autres pêches,,1,not a medical product,3,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,20279.984,,0,0,0,1,1,0,12169,1,0,0
78,National toutes directions partenaires manquants,1789,Lorient,Marseille,Marseille,Exports,Sardines en saumure,sardines en saumure,11010,91750,Livres,livres,.12,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Marseille,France,Marseille,France,France,Not Outre-mers,1,sardines en saumure,0a,,,1,Autres pêches,,1,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,44911.625,,0,0,0,1,1,0,11010,1,0,0
79,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Sel,sel,1070,127100,Livres,livres,.0084185680566483,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Quantités incompréhensibles,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1557,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,62215.449,,0,0,0,1,1,0,1070,1,0,0
83,National toutes directions partenaires manquants,1789,Lorient,Marseille,Marseille,Exports,Saumure,saumure,960,20000,Livres,livres,.048,1789,Lorient,Subordonné de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,,,Marseille,France,Marseille,France,France,Not Outre-mers,98,saumure,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,97,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.4895,0,9790,,0,0,0,1,1,0,960,1,0,0
84,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Suif en pain,suif en pain,2875,5750,Livres,livres,.5,1789,Lorient,Subordonné de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,,,Lorient,France,Lorient,France,France,Not Outre-mers,33,suif en pain,4,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,96,Suif ; pour faire du savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graisses diverses,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,2814.625,1.0214504,0,0,0,1,1,0,2875,0,0,0
85,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Toille,toile,135,45,Aunes,aunes,3,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,13,toile,6h,x,,0,Hors Canada,,0,not a medical product,608,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,5347.7998,.025244026,0,0,0,1,1,0,135,0,0,0
86,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Vin,vin,400.00001,1000,Pintes,pintes,.40000001,1789,Lorient,Subordonné de Lorient,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,3 muids et 136 pintes à 100£ les 250 pintes,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,739,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,1,litres,.9521000000000001,1,952.09998,.42012393,0,0,0,1,1,1,400,0,0,-9.9999997e-06
87,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Vin,vin,3116,10250,Pintes,pintes,.304,1789,Lorient,Subordonné de Lorient,Bordeaux,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,35 muids et 170 pintes,,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,Bordeaux,Guyenne,Lorient,France,Lorient,France,France,Not Outre-mers,739,vin,1,x,Vin de France,0,Hors Canada,,0,not a medical product,844,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,1,litres,.9521000000000001,1,9759.0254,,0,0,0,1,1,0,3116,1,0,0
88,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Vin du pays,vin du pays,1200,600,Bouteilles,bouteilles,2,1789,Lorient,Subordonné de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,7,,,,,Laura Moutou,,,0,,,,,,,,Rennes,Bretagne,Bretagne,Subordonnés de Lorient,,,Lorient,France,Lorient,France,France,Not Outre-mers,3,vin de pays,1,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,14,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,bouteilles,1,,,1,,,0,0,0,1,1,0,1200,0,0,0
89,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Bierre,bière,216,5.3229165,muids,muids,40.57925763066169,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1064,bière,1,x,Bière,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1216,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bière, cidre et vinaigre",No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,280,litres,.9521000000000001,1,1419.0256,,0,0,0,1,1,0,216,1,0,0
90,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Bois à bruler,bois à brûler,5000,,,unité manquante,,1789,Lorient,Quimper,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,En valeur,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,,,Lorient,France,Lorient,France,France,Not Outre-mers,50,bois pour brûler,3,x,,0,Peut-être Canada,,0,not a medical product,509,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Combustibles dont charbons et bois,No link with beaver,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,5000,0,0,
92,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Bois de contruction,bois de construction,3709,,,unité manquante,,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,"Quantités difficiles , pas de prix unitaire ni d'unité de mesure",,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1,bois pour construction,6b,x,,0,Hors Canada,,0,not a medical product,409,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,3709,0,0,
93,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Farine,farine,2446,24466,Livres,livres,.0999754761710128,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1489,farine,0a,x,,0,Hors Canada,,0,not a medical product,1158,,Grains transformés (5),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Farine, gruau, biscuits et pâtes",No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,11976.107,,0,0,0,1,1,0,2446,1,0,0
94,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Graines comestibles avoine,graine comestible avoine,959,22766,Livres,livres,.0421242203285601,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1,grains avoine,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,72,,Menus grains (3),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,11143.957,,0,0,0,1,1,0,959,1,0,0
95,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Graines comestibles froment,graine comestible froment,5280,52800,Livres,livres,.1,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,4,grains froment,0a,x,,0,Hors Canada,,0,not a medical product,1492,,Froment (1),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,25845.6,,0,0,0,1,1,0,5280,1,0,0
96,National toutes directions partenaires manquants,1789,Lorient,Lorient,Lorient,Exports,Graines comestibles orge,graine comestible orge,308,3833,Livres,livres,.0803548134620402,1789,Lorient,Quimper,Bretagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,9,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,Rennes,Bretagne,Bretagne,Quimper,Bretagne,Bretagne,Lorient,France,Lorient,France,France,Not Outre-mers,1,grains orge,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,593,,Céréales inférieures (2),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,1876.2535,,0,0,0,1,1,0,308,1,0,0
