line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
12,National toutes directions partenaires manquants,1789,Lorient,Russie,Russie,Imports,Bois de construction; En mats et esparts,bois de construction en mâts et espars,2880,48,Nombre,nombre,60,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,2,mâts et espars de bois,7,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,48,,0,0,0,1,1,0,2880,1,0,0
13,National toutes directions partenaires manquants,1789,Lorient,Allemagne,Allemagne,Imports,Bois de construction; Bordage de sapin,bois de construction bordage de sapin,11865,675,Nombre,nombre,17.57777777777778,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Allemagne,Allemagne,Allemagne,Allemagne,Allemagne,Not Outre-mers,2,bordage de sapin,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,17,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,675,,0,0,0,1,1,0,11865,1,0,-1.8189894e-12
14,National toutes directions partenaires manquants,1789,Lorient,Russie,Russie,Imports,Bois de construction; Bordage de sapin,bois de construction bordage de sapin,29464,9340,Nombre,nombre,3.154603854389721,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,2,bordage de sapin,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,17,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,9340,,0,0,0,1,1,0,29464,1,0,0
15,National toutes directions partenaires manquants,1789,Lorient,Allemagne,Allemagne,Imports,Bois de construction; Bordage de chêne,bois de construction bordage de chêne,23700,914,Nombre,nombre,25.92997811816193,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Allemagne,Allemagne,Allemagne,Allemagne,Allemagne,Not Outre-mers,2,bordage de chêne,7,x,,0,Peut-être Canada,,0,not a medical product,81,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,914,,0,0,0,1,1,0,23700,1,0,0
16,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Bois de construction; Bordage de chêne,bois de construction bordage de chêne,7440,248,Nombre,nombre,30,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,2,bordage de chêne,7,x,,0,Peut-être Canada,,0,not a medical product,81,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bâtiments de mer et apparaux,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,248,,0,0,0,1,1,0,7440,1,0,0
17,National toutes directions partenaires manquants,1789,Lorient,Etats du roi de Prusse,États du roi de Prusse,Imports,Bois de construction; Mats et matériaux,bois de construction mâts et matériaux,5040,42,Nombre,nombre,120,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,2,mâts et matériaux de bois,9b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,42,,0,0,0,1,1,0,5040,1,0,0
18,National toutes directions partenaires manquants,1789,Lorient,Russie,Russie,Imports,Bois de construction; Mats et matériaux,bois de construction mâts et matériaux,26462,377,Nombre,nombre,70.19098143236074,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,2,mâts et matériaux de bois,9b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,377,,0,0,0,1,1,0,26462,1,0,0
19,National toutes directions partenaires manquants,1789,Lorient,Danemark,Danemark,Imports,Bois de construction; Espars,bois de construction espars,720,72,Nombre,nombre,10,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,2,espars pour construction,7,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,72,,0,0,0,1,1,0,720,1,0,0
20,National toutes directions partenaires manquants,1789,Lorient,Russie,Russie,Imports,Bois de construction; Espars,bois de construction espars,8004,427,Nombre,nombre,18.74473067915691,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,2,espars pour construction,7,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,427,,0,0,0,1,1,0,8004,1,0,0
21,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Bois de construction; Courbes de chêne,bois de construction courbe de chêne,1020,51,Nombre,nombre,20,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,1,bois de chêne pour construction courbe,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,51,,0,0,0,1,1,0,1020,1,0,0
22,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Bois de construction; plançons de chêne,bois de construction plançons de chêne,10290,147,Nombre,nombre,70,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,1,plançons de chêne,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,147,,0,0,0,1,1,0,10290,1,0,0
23,National toutes directions partenaires manquants,1789,Lorient,Allemagne,Allemagne,Imports,Bois de construction; Planches sapin,bois de construction planches sapin,1200,800,Nombre,nombre,1.5,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Allemagne,Allemagne,Allemagne,Allemagne,Allemagne,Not Outre-mers,5,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,800,,0,0,0,1,1,0,1200,1,0,0
24,National toutes directions partenaires manquants,1789,Lorient,Danemark,Danemark,Imports,Bois de construction; Planches sapin,bois de construction planches sapin,25840,29560,Nombre,nombre,.8741542625169147,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,5,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,29560,,0,0,0,1,1,0,25840,1,0,0
25,National toutes directions partenaires manquants,1789,Lorient,Suede,Suède,Imports,Bois de construction; Planches sapin,bois de construction planches sapin,4786,4505,Nombre,nombre,1.062375138734739,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,5,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,4505,,0,0,0,1,1,0,4786,1,0,0
26,National toutes directions partenaires manquants,1789,Lorient,Russie,Russie,Imports,Bois de construction; Planches sapin,bois de construction planches sapin,7520,7850,Nombre,nombre,.9579617834394905,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,5,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,7850,,0,0,0,1,1,0,7520,1,0,0
27,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Bois de construction; Planches sapin,bois de construction planches sapin,1588,800,Nombre,nombre,1.985,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 800 nombre 7651,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,5,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,800,,0,0,0,1,1,0,1588,1,0,0
28,National toutes directions partenaires manquants,1789,Lorient,Les 4 villes anséatiques,Les 4 villes hanséatiques,Imports,Bois de construction; Bois de marine,bois de construction bois de marine,243251,81117,Nombre,nombre,2.9987672127914,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,1,bois de marine,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Matières premières,Agriculture,Produits primaires,Pas réexportation,nombre,1,nombre,1,0,81117,,0,0,0,1,1,0,243251,1,0,0
29,National toutes directions partenaires manquants,1789,Lorient,Danemark,Danemark,Imports,Bois de construction; En poutres,bois de construction en poutres,984,164,Nombre,nombre,6,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,1,poutres,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,152,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,164,,0,0,0,1,1,0,984,1,0,0
30,National toutes directions partenaires manquants,1789,Lorient,Allemagne,Allemagne,Imports,Bois de construction; Mérein,bois de construction merrains,1488,12400,Nombre,nombre,.12,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Allemagne,Allemagne,Allemagne,Allemagne,Allemagne,Not Outre-mers,3,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,12400,,0,0,0,1,1,0,1488,1,0,0
31,National toutes directions partenaires manquants,1789,Lorient,Etats du roi de Prusse,États du roi de Prusse,Imports,Bois de construction; Mérein,bois de construction merrains,576,4800,Nombre,nombre,.12,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,3,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,4800,,0,0,0,1,1,0,576,1,0,0
32,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Bois de construction; Mérein,bois de construction merrains,9943,85610,Nombre,nombre,.1161429739516412,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,3,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,85610,,0,0,0,1,1,0,9943,1,0,0
33,National toutes directions partenaires manquants,1789,Lorient,Angleterre,Angleterre,Imports,Boîtes; De fer blanc,boîtes de fer-blanc,2500,50,Nombre,nombre,50,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,boîtes de fer-blanc,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,5,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,50,,0,0,0,1,1,0,2500,1,0,0
34,National toutes directions partenaires manquants,1789,Lorient,Angleterre,Angleterre,Imports,Boîtes; D'étain,boîtes d'étain,2000,54,Nombre,nombre,37.03703703703704,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,boîtes d'étain,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,1,nombre,1,0,54,,0,0,0,1,1,0,2000,1,0,0
35,National toutes directions partenaires manquants,1789,Lorient,Allemagne,Allemagne,Imports,Brai; Gras,brai gras,480,7200,Livre,livres,.0666666666666667,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Allemagne,Allemagne,Allemagne,Allemagne,Allemagne,Not Outre-mers,3,brai gras,2,x,,0,Peut-être Canada,,0,not a medical product,503,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,3524.3999,,0,0,0,1,1,0,480,1,0,0
36,National toutes directions partenaires manquants,1789,Lorient,Suede,Suède,Imports,Brai; Gras,brai gras,7000,105000,Livre,livres,.0666666666666667,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,3,brai gras,2,x,,0,Peut-être Canada,,0,not a medical product,503,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,51397.5,,0,0,0,1,1,0,7000,1,0,0
37,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Brai; Gras,brai gras,2000,30000,Livre,livres,.0666666666666667,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,3,brai gras,2,x,,0,Peut-être Canada,,0,not a medical product,503,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,14685,,0,0,0,1,1,0,2000,1,0,0
38,National toutes directions partenaires manquants,1789,Lorient,Suede,Suède,Imports,Brai; Goudron,brai goudron,12368,135200,Livre,livres,.0914792899408284,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,2,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,66180.398,,0,0,0,1,1,0,12368,1,0,0
39,National toutes directions partenaires manquants,1789,Lorient,Etats Unis,États-Unis,Imports,Brai; Goudron,brai goudron,3231,36800,Livre,livres,.0877989130434783,1789,Lorient,Port franc de Lorient,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Lorient_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,Rennes,Bretagne,Bretagne,Lorient,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,2,brai et goudron,2,x,,0,Peut-être Canada,,0,not a medical product,475,Goudron ; de Suède,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,18013.6,,0,0,0,1,1,0,3231,1,0,0
