product_simplification,year,value,partner,product_sitc_FR,export_import,product_reexportations,product_revolutionempire,product_sitc_simplEN,product_RE_aggregate,product_orthographic,quantity_unit_simplification,partner_grouping,source_type,product,partner_simplification,product_sitc_EN
sucre,1787,7313400,Empire d'Autriche,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Flandre et autres états de l'Empereur,Résumé,2///Subsistances///Sucre,Autriche,Plantation foodstuff
sucre,1787,2053100,Empire de Russie,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Nord,Résumé,2///Subsistances///Sucre,Russie,Plantation foodstuff
sucre,1787,1494400,Etats de Rome,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Italie,Résumé,2///Subsistances///Sucre,États ecclésiastiques,Plantation foodstuff
sucre,1787,298200,Angleterre,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Angleterre,Résumé,2///Subsistances///Sucre,Angleterre,Plantation foodstuff
sucre,1787,462400,République de VENISE,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Italie,Résumé,2///Subsistances///Sucre,Venise,Plantation foodstuff
sucre,1787,29500,"Colonies francaises en Amérique,Asie et afrique",Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Sucre,Plantation foodstuffs,Subsistances,subsistances sucre,unité manquante,Outre-mers,Résumé,2///Subsistances///Sucre,Colonies françaises,Plantation foodstuff
épicerie,1787,63100,Royaume d'Espagne,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Espagne,Résumé,3///Subsistances///Epiceries,Espagne,Mixed flows
épicerie,1787,1200,Royaume de Prusse,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Nord,Résumé,3///Subsistances///Epiceries,Prusse,Mixed flows
épicerie,1787,27100,République de suisse,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Suisse,Résumé,3///Subsistances///Epiceries,Suisse,Mixed flows
épicerie,1787,12200,Etats-Unis d'Amérique,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,États-Unis d'Amérique,Résumé,3///Subsistances///Epiceries,États-Unis d'Amérique,Mixed flows
épicerie,1787,1600,Villes anséatiques,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Nord,Résumé,3///Subsistances///Epiceries,Villes hanséatiques,Mixed flows
épicerie,1787,41900,Milanes et toscane,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Italie,Résumé,3///Subsistances///Epiceries,"Milanais, Toscane et Lucques",Mixed flows
épicerie,1787,14300,Royaume de Genes,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Italie,Résumé,3///Subsistances///Epiceries,Gênes,Mixed flows
épicerie,1787,69200,Empire ottoman et barbarie,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Levant et Barbarie,Résumé,3///Subsistances///Epiceries,Empire Ottoman et Barbarie,Mixed flows
épicerie,1787,76000,Royaume de Naples,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Italie,Résumé,3///Subsistances///Epiceries,Naples,Mixed flows
épicerie,1787,47500,Royaume de sardaigne,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Italie,Résumé,3///Subsistances///Epiceries,Royaume de Sardaigne,Mixed flows
épicerie,1787,7400,Empire d'Autriche,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Flandre et autres états de l'Empereur,Résumé,3///Subsistances///Epiceries,Autriche,Mixed flows
épicerie,1787,2900,Empire de Russie,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Nord,Résumé,3///Subsistances///Epiceries,Russie,Mixed flows
épicerie,1787,6900,Etats de Rome,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Italie,Résumé,3///Subsistances///Epiceries,États ecclésiastiques,Mixed flows
épicerie,1787,9300,Angleterre,Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Angleterre,Résumé,3///Subsistances///Epiceries,Angleterre,Mixed flows
épicerie,1787,101500,"Colonies francaises en Amérique,Asie et afrique",Divers mélangés,Exports,Réexportation,Denrées coloniales et épiceries diverses,Other,Subsistances,subsistances épicerie,unité manquante,Outre-mers,Résumé,3///Subsistances///Epiceries,Colonies françaises,Mixed flows
cannelle,1787,139600,Royaume d'Espagne,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Espagne,Résumé,3///Subsistances///Canelle,Espagne,Plantation foodstuff
cannelle,1787,4100,Hollande,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Hollande,Résumé,3///Subsistances///Canelle,Hollande,Plantation foodstuff
cannelle,1787,1500,République de suisse,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Suisse,Résumé,3///Subsistances///Canelle,Suisse,Plantation foodstuff
cannelle,1787,2100,Etats-Unis d'Amérique,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,États-Unis d'Amérique,Résumé,3///Subsistances///Canelle,États-Unis d'Amérique,Plantation foodstuff
cannelle,1787,20200,Milanes et toscane,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Italie,Résumé,3///Subsistances///Canelle,"Milanais, Toscane et Lucques",Plantation foodstuff
cannelle,1787,8700,Royaume de Genes,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Italie,Résumé,3///Subsistances///Canelle,Gênes,Plantation foodstuff
cannelle,1787,31900,Empire ottoman et barbarie,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Levant et Barbarie,Résumé,3///Subsistances///Canelle,Empire Ottoman et Barbarie,Plantation foodstuff
cannelle,1787,8500,Royaume de Naples,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Italie,Résumé,3///Subsistances///Canelle,Naples,Plantation foodstuff
cannelle,1787,2200,Royaume de sardaigne,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Italie,Résumé,3///Subsistances///Canelle,Royaume de Sardaigne,Plantation foodstuff
cannelle,1787,1300,République de VENISE,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Italie,Résumé,3///Subsistances///Canelle,Venise,Plantation foodstuff
cannelle,1787,20400,"Colonies francaises en Amérique,Asie et afrique",Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Cannelle,Plantation foodstuffs,Subsistances,subsistances cannelle,unité manquante,Outre-mers,Résumé,3///Subsistances///Canelle,Colonies françaises,Plantation foodstuff
girofle,1787,15500,Royaume d'Espagne,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Girofle,Plantation foodstuffs,Subsistances,subsistances girofle,unité manquante,Espagne,Résumé,3///Subsistances///Girofle,Espagne,Plantation foodstuff
girofle,1787,141200,Empire ottoman et barbarie,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Girofle,Plantation foodstuffs,Subsistances,subsistances girofle,unité manquante,Levant et Barbarie,Résumé,3///Subsistances///Girofle,Empire Ottoman et Barbarie,Plantation foodstuff
girofle,1787,5500,Royaume de Naples,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Girofle,Plantation foodstuffs,Subsistances,subsistances girofle,unité manquante,Italie,Résumé,3///Subsistances///Girofle,Naples,Plantation foodstuff
girofle,1787,5500,Royaume de sardaigne,Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Girofle,Plantation foodstuffs,Subsistances,subsistances girofle,unité manquante,Italie,Résumé,3///Subsistances///Girofle,Royaume de Sardaigne,Plantation foodstuff
girofle,1787,14200,"Colonies francaises en Amérique,Asie et afrique",Produits agricoles alimentaires des régions de colonisation européenne,Exports,Réexportation,Girofle,Plantation foodstuffs,Subsistances,subsistances girofle,unité manquante,Outre-mers,Résumé,3///Subsistances///Girofle,Colonies françaises,Plantation foodstuff
coton,1787,1734700,Royaume d'Espagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Espagne,Résumé,1///Matières première///Coton,Espagne,"Raw materials, inedible, except fuels"
coton,1787,71600,Hollande,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Hollande,Résumé,1///Matières première///Coton,Hollande,"Raw materials, inedible, except fuels"
coton,1787,15000,Royaume de Prusse,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Nord,Résumé,1///Matières première///Coton,Prusse,"Raw materials, inedible, except fuels"
coton,1787,78500,Etats d'Allemagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Allemagne,Résumé,1///Matières première///Coton,Allemagne,"Raw materials, inedible, except fuels"
coton,1787,1503900,République de suisse,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Suisse,Résumé,1///Matières première///Coton,Suisse,"Raw materials, inedible, except fuels"
coton,1787,12400,Etats-Unis d'Amérique,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,États-Unis d'Amérique,Résumé,1///Matières première///Coton,États-Unis d'Amérique,"Raw materials, inedible, except fuels"
coton,1787,185700,Villes anséatiques,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Nord,Résumé,1///Matières première///Coton,Villes hanséatiques,"Raw materials, inedible, except fuels"
coton,1787,41600,Royaume de Danemarck,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Nord,Résumé,1///Matières première///Coton,Danemark,"Raw materials, inedible, except fuels"
coton,1787,183200,Royaume de Suede,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Nord,Résumé,1///Matières première///Coton,Suède,"Raw materials, inedible, except fuels"
coton,1787,34900,Milanes et toscane,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Italie,Résumé,1///Matières première///Coton,"Milanais, Toscane et Lucques","Raw materials, inedible, except fuels"
coton,1787,58000,Royaume de Genes,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Italie,Résumé,1///Matières première///Coton,Gênes,"Raw materials, inedible, except fuels"
coton,1787,30100,Empire ottoman et barbarie,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Levant et Barbarie,Résumé,1///Matières première///Coton,Empire Ottoman et Barbarie,"Raw materials, inedible, except fuels"
coton,1787,946700,Royaume de sardaigne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Italie,Résumé,1///Matières première///Coton,Royaume de Sardaigne,"Raw materials, inedible, except fuels"
coton,1787,116500,Empire d'Autriche,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Matières première///Coton,Autriche,"Raw materials, inedible, except fuels"
coton,1787,5700,Etats de Rome,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Italie,Résumé,1///Matières première///Coton,États ecclésiastiques,"Raw materials, inedible, except fuels"
coton,1787,7816800,Angleterre,Matières brutes non-comestibles non transformées n.d.a.,Exports,Réexportation,Coton non transformé,"Crude materials, inedible, except combustibles",Matières premières,matières premières coton,unité manquante,Angleterre,Résumé,1///Matières première///Coton,Angleterre,"Raw materials, inedible, except fuels"
fil,1787,61100,Royaume d'Espagne,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Espagne,Résumé,1///Matières première///Fil,Espagne,Linen threads and fabrics
fil,1787,5100,Hollande,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Hollande,Résumé,1///Matières première///Fil,Hollande,Linen threads and fabrics
fil,1787,48100,République de suisse,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Suisse,Résumé,1///Matières première///Fil,Suisse,Linen threads and fabrics
fil,1787,8600,Etats-Unis d'Amérique,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,États-Unis d'Amérique,Résumé,1///Matières première///Fil,États-Unis d'Amérique,Linen threads and fabrics
fil,1787,27200,Royaume de Genes,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Italie,Résumé,1///Matières première///Fil,Gênes,Linen threads and fabrics
fil,1787,2800,Empire ottoman et barbarie,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Levant et Barbarie,Résumé,1///Matières première///Fil,Empire Ottoman et Barbarie,Linen threads and fabrics
fil,1787,1700,Royaume de Naples,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Italie,Résumé,1///Matières première///Fil,Naples,Linen threads and fabrics
fil,1787,4800,Royaume de sardaigne,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Italie,Résumé,1///Matières première///Fil,Royaume de Sardaigne,Linen threads and fabrics
fil,1787,62600,Empire d'Autriche,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Matières première///Fil,Autriche,Linen threads and fabrics
fil,1787,67000,Angleterre,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Angleterre,Résumé,1///Matières première///Fil,Angleterre,Linen threads and fabrics
fil,1787,412500,"Colonies francaises en Amérique,Asie et afrique","Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Exports,Pas réexportation,Fils divers,Other threads and fabrics,Matières premières,matières premières fil,unité manquante,Outre-mers,Résumé,1///Matières première///Fil,Colonies françaises,Linen threads and fabrics
laine,1787,320500,Royaume d'Espagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Espagne,Résumé,1///Matières première///Laine,Espagne,"Raw materials, inedible, except fuels"
laine,1787,1005100,Hollande,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Hollande,Résumé,1///Matières première///Laine,Hollande,"Raw materials, inedible, except fuels"
laine,1787,640300,Etats d'Allemagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Allemagne,Résumé,1///Matières première///Laine,Allemagne,"Raw materials, inedible, except fuels"
laine,1787,295500,République de suisse,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Suisse,Résumé,1///Matières première///Laine,Suisse,"Raw materials, inedible, except fuels"
laine,1787,1200,Villes anséatiques,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Nord,Résumé,1///Matières première///Laine,Villes hanséatiques,"Raw materials, inedible, except fuels"
laine,1787,1000,Royaume de Suede,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Nord,Résumé,1///Matières première///Laine,Suède,"Raw materials, inedible, except fuels"
laine,1787,104000,Milanes et toscane,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Italie,Résumé,1///Matières première///Laine,"Milanais, Toscane et Lucques","Raw materials, inedible, except fuels"
laine,1787,20800,Royaume de Genes,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Italie,Résumé,1///Matières première///Laine,Gênes,"Raw materials, inedible, except fuels"
laine,1787,114100,Empire ottoman et barbarie,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Levant et Barbarie,Résumé,1///Matières première///Laine,Empire Ottoman et Barbarie,"Raw materials, inedible, except fuels"
laine,1787,1000,Royaume de Naples,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Italie,Résumé,1///Matières première///Laine,Naples,"Raw materials, inedible, except fuels"
laine,1787,276100,Royaume de sardaigne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Italie,Résumé,1///Matières première///Laine,Royaume de Sardaigne,"Raw materials, inedible, except fuels"
laine,1787,1190400,Empire d'Autriche,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Matières première///Laine,Autriche,"Raw materials, inedible, except fuels"
laine,1787,1100,Royaume de Portugal,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Portugal,Résumé,1///Matières première///Laine,Portugal,"Raw materials, inedible, except fuels"
laine,1787,35000,Etats de Rome,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Italie,Résumé,1///Matières première///Laine,États ecclésiastiques,"Raw materials, inedible, except fuels"
laine,1787,385400,Angleterre,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Laines non transformées diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières laine,unité manquante,Angleterre,Résumé,1///Matières première///Laine,Angleterre,"Raw materials, inedible, except fuels"
soie,1787,120200,Royaume d'Espagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Espagne,Résumé,1///Matières première///Soie,Espagne,"Raw materials, inedible, except fuels"
soie,1787,41100,Etats d'Allemagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Allemagne,Résumé,1///Matières première///Soie,Allemagne,"Raw materials, inedible, except fuels"
soie,1787,68100,République de suisse,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Suisse,Résumé,1///Matières première///Soie,Suisse,"Raw materials, inedible, except fuels"
soie,1787,1700,Royaume de Suede,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Nord,Résumé,1///Matières première///Soie,Suède,"Raw materials, inedible, except fuels"
soie,1787,16100,Milanes et toscane,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Italie,Résumé,1///Matières première///Soie,"Milanais, Toscane et Lucques","Raw materials, inedible, except fuels"
soie,1787,143900,Royaume de Genes,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Italie,Résumé,1///Matières première///Soie,Gênes,"Raw materials, inedible, except fuels"
soie,1787,156100,Empire ottoman et barbarie,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Levant et Barbarie,Résumé,1///Matières première///Soie,Empire Ottoman et Barbarie,"Raw materials, inedible, except fuels"
soie,1787,6600,Royaume de Naples,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Italie,Résumé,1///Matières première///Soie,Naples,"Raw materials, inedible, except fuels"
soie,1787,22100,Royaume de sardaigne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Italie,Résumé,1///Matières première///Soie,Royaume de Sardaigne,"Raw materials, inedible, except fuels"
soie,1787,24800,Empire d'Autriche,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Matières première///Soie,Autriche,"Raw materials, inedible, except fuels"
soie,1787,74000,Angleterre,Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Angleterre,Résumé,1///Matières première///Soie,Angleterre,"Raw materials, inedible, except fuels"
soie,1787,21300,"Colonies francaises en Amérique,Asie et afrique",Matières brutes non-comestibles non transformées n.d.a.,Exports,Pas réexportation,Soie,"Crude materials, inedible, except combustibles",Matières premières,matières premières soie,unité manquante,Outre-mers,Résumé,1///Matières première///Soie,Colonies françaises,"Raw materials, inedible, except fuels"
matières premières,1787,93100,Royaume d'Espagne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Espagne,Résumé,1///Matières première///Articles réunis,Espagne,"Raw materials, inedible, except fuels"
matières premières,1787,29500,Etats-Unis d'Amérique,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,États-Unis d'Amérique,Résumé,1///Matières première///Articles réunis,États-Unis d'Amérique,"Raw materials, inedible, except fuels"
matières premières,1787,1100,Villes anséatiques,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Nord,Résumé,1///Matières première///Articles réunis,Villes hanséatiques,"Raw materials, inedible, except fuels"
matières premières,1787,6300,Milanes et toscane,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Italie,Résumé,1///Matières première///Articles réunis,"Milanais, Toscane et Lucques","Raw materials, inedible, except fuels"
matières premières,1787,38800,Royaume de Genes,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Italie,Résumé,1///Matières première///Articles réunis,Gênes,"Raw materials, inedible, except fuels"
matières premières,1787,4700,Empire ottoman et barbarie,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Levant et Barbarie,Résumé,1///Matières première///Articles réunis,Empire Ottoman et Barbarie,"Raw materials, inedible, except fuels"
matières premières,1787,18000,Royaume de sardaigne,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Italie,Résumé,1///Matières première///Articles réunis,Royaume de Sardaigne,"Raw materials, inedible, except fuels"
matières premières,1787,8100,Empire d'Autriche,Matières brutes non-comestibles non transformées n.d.a.,Exports,Peut-être réexportation,Matières premières diverses,"Crude materials, inedible, except combustibles",Matières premières,matières premières articles réunis,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Matières première///Articles réunis,Autriche,"Raw materials, inedible, except fuels"
